index,Seed,Ticks,SuccessfulInfluence,Topology,neighborhood,num_agents,num_features,num_traits,communication_regime,homophily,seed,Regions,Isolates,Homogeneity,AverageDistance
0,63766,5320852,346177,grid,moore,100,5,15,one-to-many,8,63766,16,6,0.29,0.6775
0,40414,4993558,385729,grid,moore,100,5,15,one-to-many,8,40414,18,6,0.26,0.68
0,70210,2142039,205868,grid,moore,100,5,15,one-to-many,8,70210,29,17,0.33,0.705
0,69411,2743757,221638,grid,moore,100,5,15,one-to-many,8,69411,16,8,0.31,0.655
0,58026,2739504,300310,grid,moore,100,5,15,one-to-many,8,58026,16,3,0.27,0.68
0,44651,5675966,491648,grid,moore,100,5,15,one-to-many,8,44651,12,4,0.27,0.635
0,86345,5254252,456589,grid,moore,100,5,15,one-to-many,8,86345,18,10,0.44,0.655
0,33241,4236073,259561,grid,moore,100,5,15,one-to-many,8,33241,18,6,0.32,0.675
0,84749,2419826,242185,grid,moore,100,5,15,one-to-many,8,84749,15,8,0.22,0.6675
0,24130,1001962,120606,grid,moore,100,5,15,one-to-many,8,24130,22,10,0.3,0.725
0,96720,2265647,305387,grid,moore,100,5,15,one-to-many,8,96720,20,10,0.42,0.6675
0,82998,2381056,269556,grid,moore,100,5,15,one-to-many,8,82998,19,8,0.25,0.7025
0,39094,5688647,322352,grid,moore,100,5,15,one-to-many,8,39094,14,4,0.22,0.7075
0,82380,3471484,295629,grid,moore,100,5,15,one-to-many,8,82380,22,13,0.33,0.7025
0,83742,1774368,176382,grid,moore,100,5,15,one-to-many,8,83742,21,11,0.27,0.715
0,74156,1065768,149818,grid,moore,100,5,15,one-to-many,8,74156,23,7,0.28,0.7175
0,77074,494158,76787,grid,moore,100,5,15,one-to-many,8,77074,28,16,0.19,0.7475
0,47799,4271859,223397,grid,moore,100,5,15,one-to-many,8,47799,21,7,0.22,0.71
0,39255,901591,223259,grid,moore,100,5,15,one-to-many,8,39255,18,10,0.29,0.6025
